Training: 2021-04-24 22:03:54,921-rank_id: 0
Training: 2021-04-25 06:09:27,605-Speed 768.19 samples/sec   Loss 7.0905   Epoch: 3   Global Step: 40750   Required: 50 hours
Training: 2021-04-25 06:10:00,924-Speed 768.33 samples/sec   Loss 7.0779   Epoch: 3   Global Step: 40800   Required: 50 hours
Training: 2021-04-25 06:10:34,691-Speed 758.15 samples/sec   Loss 7.1468   Epoch: 3   Global Step: 40850   Required: 50 hours
Training: 2021-04-25 06:11:08,003-Speed 768.50 samples/sec   Loss 7.2888   Epoch: 3   Global Step: 40900   Required: 50 hours
Training: 2021-04-25 06:11:41,336-Speed 768.02 samples/sec   Loss 7.1091   Epoch: 3   Global Step: 40950   Required: 50 hours
Training: 2021-04-25 06:12:14,654-Speed 768.36 samples/sec   Loss 7.0814   Epoch: 3   Global Step: 41000   Required: 50 hours
Training: 2021-04-25 06:12:48,391-Speed 758.82 samples/sec   Loss 7.1296   Epoch: 3   Global Step: 41050   Required: 50 hours
Training: 2021-04-25 06:13:21,700-Speed 768.57 samples/sec   Loss 7.1393   Epoch: 3   Global Step: 41100   Required: 50 hours
Training: 2021-04-25 06:13:55,001-Speed 768.76 samples/sec   Loss 7.2003   Epoch: 3   Global Step: 41150   Required: 50 hours
Training: 2021-04-25 06:14:28,318-Speed 768.39 samples/sec   Loss 7.1684   Epoch: 3   Global Step: 41200   Required: 50 hours
Training: 2021-04-25 06:15:01,632-Speed 768.46 samples/sec   Loss 7.2026   Epoch: 3   Global Step: 41250   Required: 50 hours
Training: 2021-04-25 06:15:35,308-Speed 760.19 samples/sec   Loss 7.2507   Epoch: 3   Global Step: 41300   Required: 50 hours
Training: 2021-04-25 06:16:08,618-Speed 768.55 samples/sec   Loss 7.3023   Epoch: 3   Global Step: 41350   Required: 50 hours
Training: 2021-04-25 06:16:41,927-Speed 768.58 samples/sec   Loss 7.2029   Epoch: 3   Global Step: 41400   Required: 50 hours
Training: 2021-04-25 06:17:15,241-Speed 768.45 samples/sec   Loss 7.1741   Epoch: 3   Global Step: 41450   Required: 50 hours
Training: 2021-04-25 06:17:48,557-Speed 768.42 samples/sec   Loss 7.1450   Epoch: 3   Global Step: 41500   Required: 50 hours
Training: 2021-04-25 06:18:22,215-Speed 760.59 samples/sec   Loss 7.1700   Epoch: 3   Global Step: 41550   Required: 50 hours
Training: 2021-04-25 06:18:55,905-Speed 759.88 samples/sec   Loss 7.1040   Epoch: 3   Global Step: 41600   Required: 50 hours
Training: 2021-04-25 06:19:29,582-Speed 760.19 samples/sec   Loss 7.2002   Epoch: 3   Global Step: 41650   Required: 50 hours
Training: 2021-04-25 06:20:02,900-Speed 768.35 samples/sec   Loss 7.1542   Epoch: 3   Global Step: 41700   Required: 50 hours
Training: 2021-04-25 06:20:36,212-Speed 768.52 samples/sec   Loss 7.2012   Epoch: 3   Global Step: 41750   Required: 50 hours
Training: 2021-04-25 06:21:09,528-Speed 768.41 samples/sec   Loss 7.1424   Epoch: 3   Global Step: 41800   Required: 50 hours
Training: 2021-04-25 06:21:42,836-Speed 768.57 samples/sec   Loss 7.1206   Epoch: 3   Global Step: 41850   Required: 50 hours
Training: 2021-04-25 06:22:16,147-Speed 768.53 samples/sec   Loss 7.1398   Epoch: 3   Global Step: 41900   Required: 50 hours
Training: 2021-04-25 06:22:49,464-Speed 768.40 samples/sec   Loss 7.0520   Epoch: 3   Global Step: 41950   Required: 50 hours
Training: 2021-04-25 06:23:22,781-Speed 768.37 samples/sec   Loss 7.1346   Epoch: 3   Global Step: 42000   Required: 50 hours
Training: 2021-04-25 06:23:56,104-Speed 768.26 samples/sec   Loss 7.0169   Epoch: 3   Global Step: 42050   Required: 50 hours
Training: 2021-04-25 06:24:29,419-Speed 768.44 samples/sec   Loss 7.0795   Epoch: 3   Global Step: 42100   Required: 50 hours
Training: 2021-04-25 06:25:02,736-Speed 768.37 samples/sec   Loss 7.1064   Epoch: 3   Global Step: 42150   Required: 50 hours
Training: 2021-04-25 06:25:36,418-Speed 760.07 samples/sec   Loss 7.1243   Epoch: 3   Global Step: 42200   Required: 50 hours
Training: 2021-04-25 06:26:10,106-Speed 759.93 samples/sec   Loss 7.2260   Epoch: 3   Global Step: 42250   Required: 50 hours
Training: 2021-04-25 06:26:43,417-Speed 768.52 samples/sec   Loss 7.2252   Epoch: 3   Global Step: 42300   Required: 50 hours
Training: 2021-04-25 06:27:16,731-Speed 768.45 samples/sec   Loss 7.1877   Epoch: 3   Global Step: 42350   Required: 50 hours
Training: 2021-04-25 06:27:50,036-Speed 768.67 samples/sec   Loss 7.1209   Epoch: 3   Global Step: 42400   Required: 50 hours
Training: 2021-04-25 06:28:23,345-Speed 768.58 samples/sec   Loss 7.0681   Epoch: 3   Global Step: 42450   Required: 50 hours
Training: 2021-04-25 06:28:57,069-Speed 759.10 samples/sec   Loss 7.1587   Epoch: 3   Global Step: 42500   Required: 50 hours
Training: 2021-04-25 06:29:30,740-Speed 760.32 samples/sec   Loss 7.1283   Epoch: 3   Global Step: 42550   Required: 50 hours
Training: 2021-04-25 06:30:04,047-Speed 768.61 samples/sec   Loss 7.1843   Epoch: 3   Global Step: 42600   Required: 50 hours
Training: 2021-04-25 06:30:37,367-Speed 768.32 samples/sec   Loss 7.0740   Epoch: 3   Global Step: 42650   Required: 50 hours
Training: 2021-04-25 06:31:10,677-Speed 768.54 samples/sec   Loss 7.1020   Epoch: 3   Global Step: 42700   Required: 50 hours
Training: 2021-04-25 06:31:43,986-Speed 768.57 samples/sec   Loss 7.0224   Epoch: 3   Global Step: 42750   Required: 50 hours
Training: 2021-04-25 06:32:17,293-Speed 768.62 samples/sec   Loss 7.2637   Epoch: 3   Global Step: 42800   Required: 50 hours
Training: 2021-04-25 06:32:50,607-Speed 768.46 samples/sec   Loss 7.1571   Epoch: 3   Global Step: 42850   Required: 50 hours
Training: 2021-04-25 06:33:23,926-Speed 768.35 samples/sec   Loss 7.1127   Epoch: 3   Global Step: 42900   Required: 50 hours
Training: 2021-04-25 06:33:57,260-Speed 767.98 samples/sec   Loss 7.1816   Epoch: 3   Global Step: 42950   Required: 50 hours
Training: 2021-04-25 06:34:30,651-Speed 766.68 samples/sec   Loss 7.1686   Epoch: 3   Global Step: 43000   Required: 50 hours
Training: 2021-04-25 06:35:04,106-Speed 765.23 samples/sec   Loss 7.0804   Epoch: 3   Global Step: 43050   Required: 50 hours
Training: 2021-04-25 06:35:37,809-Speed 759.59 samples/sec   Loss 7.1817   Epoch: 3   Global Step: 43100   Required: 50 hours
Training: 2021-04-25 06:36:11,566-Speed 758.37 samples/sec   Loss 7.1640   Epoch: 3   Global Step: 43150   Required: 50 hours
Training: 2021-04-25 06:36:45,266-Speed 759.67 samples/sec   Loss 7.1327   Epoch: 3   Global Step: 43200   Required: 50 hours
Training: 2021-04-25 06:37:18,999-Speed 758.91 samples/sec   Loss 7.1300   Epoch: 3   Global Step: 43250   Required: 50 hours
Training: 2021-04-25 06:37:52,318-Speed 768.33 samples/sec   Loss 7.1009   Epoch: 3   Global Step: 43300   Required: 50 hours
Training: 2021-04-25 06:38:25,991-Speed 760.26 samples/sec   Loss 7.0455   Epoch: 3   Global Step: 43350   Required: 50 hours
Training: 2021-04-25 06:38:59,294-Speed 768.71 samples/sec   Loss 7.0720   Epoch: 3   Global Step: 43400   Required: 50 hours
Training: 2021-04-25 06:39:32,602-Speed 768.61 samples/sec   Loss 7.1002   Epoch: 3   Global Step: 43450   Required: 50 hours
Training: 2021-04-25 06:40:05,915-Speed 768.47 samples/sec   Loss 7.0725   Epoch: 3   Global Step: 43500   Required: 50 hours
Training: 2021-04-25 06:40:39,227-Speed 768.51 samples/sec   Loss 7.1390   Epoch: 3   Global Step: 43550   Required: 50 hours
Training: 2021-04-25 06:41:12,534-Speed 768.62 samples/sec   Loss 7.1234   Epoch: 3   Global Step: 43600   Required: 50 hours
Training: 2021-04-25 06:41:45,844-Speed 768.54 samples/sec   Loss 7.1458   Epoch: 3   Global Step: 43650   Required: 50 hours
Training: 2021-04-25 06:42:19,154-Speed 768.54 samples/sec   Loss 7.0151   Epoch: 3   Global Step: 43700   Required: 50 hours
Training: 2021-04-25 06:42:52,460-Speed 768.64 samples/sec   Loss 7.0738   Epoch: 3   Global Step: 43750   Required: 49 hours
Training: 2021-04-25 06:43:25,771-Speed 768.52 samples/sec   Loss 7.0393   Epoch: 3   Global Step: 43800   Required: 49 hours
Training: 2021-04-25 06:43:59,080-Speed 768.58 samples/sec   Loss 7.1418   Epoch: 3   Global Step: 43850   Required: 49 hours
Training: 2021-04-25 06:44:32,392-Speed 768.50 samples/sec   Loss 7.0937   Epoch: 3   Global Step: 43900   Required: 49 hours
Training: 2021-04-25 06:45:05,924-Speed 763.46 samples/sec   Loss 7.0733   Epoch: 3   Global Step: 43950   Required: 49 hours
Training: 2021-04-25 06:45:39,242-Speed 768.37 samples/sec   Loss 7.1871   Epoch: 3   Global Step: 44000   Required: 49 hours
Training: 2021-04-25 06:46:12,970-Speed 759.03 samples/sec   Loss 7.1067   Epoch: 3   Global Step: 44050   Required: 49 hours
Training: 2021-04-25 06:46:46,636-Speed 760.41 samples/sec   Loss 7.0691   Epoch: 3   Global Step: 44100   Required: 49 hours
Training: 2021-04-25 06:47:19,940-Speed 768.68 samples/sec   Loss 7.1467   Epoch: 3   Global Step: 44150   Required: 49 hours
Training: 2021-04-25 06:47:53,987-Speed 751.91 samples/sec   Loss 7.0488   Epoch: 3   Global Step: 44200   Required: 49 hours
Training: 2021-04-25 06:48:27,295-Speed 768.59 samples/sec   Loss 7.0911   Epoch: 3   Global Step: 44250   Required: 49 hours
Training: 2021-04-25 06:49:00,622-Speed 768.16 samples/sec   Loss 7.0485   Epoch: 3   Global Step: 44300   Required: 49 hours
Training: 2021-04-25 06:49:33,956-Speed 768.01 samples/sec   Loss 7.0052   Epoch: 3   Global Step: 44350   Required: 49 hours
Training: 2021-04-25 06:50:07,272-Speed 768.39 samples/sec   Loss 7.0865   Epoch: 3   Global Step: 44400   Required: 49 hours
Training: 2021-04-25 06:50:40,599-Speed 768.15 samples/sec   Loss 7.0160   Epoch: 3   Global Step: 44450   Required: 49 hours
Training: 2021-04-25 06:51:13,928-Speed 768.12 samples/sec   Loss 7.0478   Epoch: 3   Global Step: 44500   Required: 49 hours
Training: 2021-04-25 06:51:47,258-Speed 768.09 samples/sec   Loss 7.0723   Epoch: 3   Global Step: 44550   Required: 49 hours
Training: 2021-04-25 06:52:20,945-Speed 759.94 samples/sec   Loss 7.1556   Epoch: 3   Global Step: 44600   Required: 49 hours
Training: 2021-04-25 06:52:54,260-Speed 768.42 samples/sec   Loss 6.9929   Epoch: 3   Global Step: 44650   Required: 49 hours
Training: 2021-04-25 06:53:27,568-Speed 768.59 samples/sec   Loss 7.1421   Epoch: 3   Global Step: 44700   Required: 49 hours
Training: 2021-04-25 06:54:00,881-Speed 768.48 samples/sec   Loss 7.2052   Epoch: 3   Global Step: 44750   Required: 49 hours
Training: 2021-04-25 06:54:34,214-Speed 768.02 samples/sec   Loss 7.1008   Epoch: 3   Global Step: 44800   Required: 49 hours
Training: 2021-04-25 06:55:07,535-Speed 768.31 samples/sec   Loss 7.1131   Epoch: 3   Global Step: 44850   Required: 49 hours
Training: 2021-04-25 06:55:40,842-Speed 768.61 samples/sec   Loss 7.0763   Epoch: 3   Global Step: 44900   Required: 49 hours
Training: 2021-04-25 06:56:14,158-Speed 768.39 samples/sec   Loss 7.1084   Epoch: 3   Global Step: 44950   Required: 49 hours
Training: 2021-04-25 06:56:47,479-Speed 768.30 samples/sec   Loss 7.0651   Epoch: 3   Global Step: 45000   Required: 49 hours
Training: 2021-04-25 06:57:21,158-Speed 760.12 samples/sec   Loss 7.1215   Epoch: 3   Global Step: 45050   Required: 49 hours
Training: 2021-04-25 06:57:54,853-Speed 759.78 samples/sec   Loss 7.0416   Epoch: 3   Global Step: 45100   Required: 49 hours
Training: 2021-04-25 06:58:28,551-Speed 759.69 samples/sec   Loss 7.0003   Epoch: 3   Global Step: 45150   Required: 49 hours
Training: 2021-04-25 06:59:01,878-Speed 768.18 samples/sec   Loss 7.0275   Epoch: 3   Global Step: 45200   Required: 49 hours
Training: 2021-04-25 06:59:35,197-Speed 768.33 samples/sec   Loss 7.1346   Epoch: 3   Global Step: 45250   Required: 49 hours
Training: 2021-04-25 07:00:08,506-Speed 768.57 samples/sec   Loss 7.0447   Epoch: 3   Global Step: 45300   Required: 49 hours
Training: 2021-04-25 07:00:41,822-Speed 768.41 samples/sec   Loss 7.1446   Epoch: 3   Global Step: 45350   Required: 49 hours
Training: 2021-04-25 07:01:15,130-Speed 768.60 samples/sec   Loss 7.1142   Epoch: 3   Global Step: 45400   Required: 49 hours
Training: 2021-04-25 07:01:48,436-Speed 768.63 samples/sec   Loss 7.0619   Epoch: 3   Global Step: 45450   Required: 49 hours
Training: 2021-04-25 07:03:12,014-[lfw][45488]XNorm: 21.895814
Training: 2021-04-25 07:03:12,015-[lfw][45488]Accuracy-Flip: 0.99517+-0.00302
Training: 2021-04-25 07:03:12,015-[lfw][45488]Accuracy-Highest: 0.99517
Training: 2021-04-25 07:04:19,462-[cfp_fp][45488]XNorm: 18.631438
Training: 2021-04-25 07:04:19,462-[cfp_fp][45488]Accuracy-Flip: 0.89700+-0.01392
Training: 2021-04-25 07:04:19,462-[cfp_fp][45488]Accuracy-Highest: 0.91443
Training: 2021-04-25 07:05:17,443-[agedb_30][45488]XNorm: 21.501250
Training: 2021-04-25 07:05:17,443-[agedb_30][45488]Accuracy-Flip: 0.96033+-0.00999
Training: 2021-04-25 07:05:17,443-[agedb_30][45488]Accuracy-Highest: 0.96033
Training: 2021-04-25 07:06:15,856-[calfw][45488]XNorm: 21.982013
Training: 2021-04-25 07:06:15,857-[calfw][45488]Accuracy-Flip: 0.94633+-0.00933
Training: 2021-04-25 07:06:15,857-[calfw][45488]Accuracy-Highest: 0.95083
Training: 2021-04-25 07:06:25,595-Speed 92.37 samples/sec   Loss 6.9873   Epoch: 4   Global Step: 45500   Required: 49 hours
Training: 2021-04-25 07:06:58,958-Speed 767.31 samples/sec   Loss 6.6050   Epoch: 4   Global Step: 45550   Required: 49 hours
Training: 2021-04-25 07:07:32,136-Speed 771.62 samples/sec   Loss 6.5353   Epoch: 4   Global Step: 45600   Required: 49 hours
Training: 2021-04-25 07:08:05,395-Speed 769.73 samples/sec   Loss 6.5788   Epoch: 4   Global Step: 45650   Required: 49 hours
Training: 2021-04-25 07:08:38,689-Speed 768.93 samples/sec   Loss 6.6760   Epoch: 4   Global Step: 45700   Required: 49 hours
Training: 2021-04-25 07:09:11,996-Speed 768.60 samples/sec   Loss 6.6939   Epoch: 4   Global Step: 45750   Required: 49 hours
Training: 2021-04-25 07:09:45,307-Speed 768.52 samples/sec   Loss 6.8419   Epoch: 4   Global Step: 45800   Required: 49 hours
Training: 2021-04-25 07:10:18,630-Speed 768.26 samples/sec   Loss 6.7420   Epoch: 4   Global Step: 45850   Required: 49 hours
Training: 2021-04-25 07:10:51,972-Speed 767.81 samples/sec   Loss 6.8306   Epoch: 4   Global Step: 45900   Required: 49 hours
Training: 2021-04-25 07:11:25,713-Speed 758.73 samples/sec   Loss 6.7951   Epoch: 4   Global Step: 45950   Required: 49 hours
Training: 2021-04-25 07:11:59,820-Speed 750.59 samples/sec   Loss 6.9005   Epoch: 4   Global Step: 46000   Required: 49 hours
Training: 2021-04-25 07:12:34,162-Speed 745.44 samples/sec   Loss 6.8696   Epoch: 4   Global Step: 46050   Required: 49 hours
Training: 2021-04-25 07:13:07,493-Speed 768.07 samples/sec   Loss 6.8327   Epoch: 4   Global Step: 46100   Required: 49 hours
Training: 2021-04-25 07:13:40,826-Speed 768.04 samples/sec   Loss 6.9260   Epoch: 4   Global Step: 46150   Required: 49 hours
Training: 2021-04-25 07:14:14,142-Speed 768.39 samples/sec   Loss 6.9416   Epoch: 4   Global Step: 46200   Required: 49 hours
Training: 2021-04-25 07:14:47,466-Speed 768.24 samples/sec   Loss 6.8936   Epoch: 4   Global Step: 46250   Required: 49 hours
Training: 2021-04-25 07:15:20,792-Speed 768.17 samples/sec   Loss 6.9642   Epoch: 4   Global Step: 46300   Required: 49 hours
Training: 2021-04-25 07:15:54,113-Speed 768.31 samples/sec   Loss 7.0702   Epoch: 4   Global Step: 46350   Required: 49 hours
Training: 2021-04-25 07:16:27,428-Speed 768.44 samples/sec   Loss 6.9310   Epoch: 4   Global Step: 46400   Required: 49 hours
Training: 2021-04-25 07:17:00,753-Speed 768.19 samples/sec   Loss 7.0147   Epoch: 4   Global Step: 46450   Required: 49 hours
Training: 2021-04-25 07:17:34,069-Speed 768.42 samples/sec   Loss 6.9977   Epoch: 4   Global Step: 46500   Required: 49 hours
Training: 2021-04-25 07:18:07,801-Speed 758.94 samples/sec   Loss 7.0236   Epoch: 4   Global Step: 46550   Required: 49 hours
Training: 2021-04-25 07:18:41,114-Speed 768.47 samples/sec   Loss 7.0701   Epoch: 4   Global Step: 46600   Required: 49 hours
Training: 2021-04-25 07:19:14,432-Speed 768.37 samples/sec   Loss 6.9628   Epoch: 4   Global Step: 46650   Required: 49 hours
Training: 2021-04-25 07:19:47,736-Speed 768.68 samples/sec   Loss 7.0460   Epoch: 4   Global Step: 46700   Required: 49 hours
Training: 2021-04-25 07:20:21,046-Speed 768.55 samples/sec   Loss 7.0425   Epoch: 4   Global Step: 46750   Required: 49 hours
Training: 2021-04-25 07:20:54,344-Speed 768.81 samples/sec   Loss 7.0319   Epoch: 4   Global Step: 46800   Required: 49 hours
Training: 2021-04-25 07:21:27,999-Speed 760.67 samples/sec   Loss 7.0187   Epoch: 4   Global Step: 46850   Required: 49 hours
Training: 2021-04-25 07:22:01,299-Speed 768.79 samples/sec   Loss 7.1179   Epoch: 4   Global Step: 46900   Required: 49 hours
Training: 2021-04-25 07:22:35,013-Speed 759.33 samples/sec   Loss 7.0940   Epoch: 4   Global Step: 46950   Required: 49 hours
Training: 2021-04-25 07:23:08,314-Speed 768.75 samples/sec   Loss 6.9630   Epoch: 4   Global Step: 47000   Required: 49 hours
Training: 2021-04-25 07:23:41,621-Speed 768.64 samples/sec   Loss 7.0695   Epoch: 4   Global Step: 47050   Required: 49 hours
Training: 2021-04-25 07:24:14,926-Speed 768.66 samples/sec   Loss 7.0389   Epoch: 4   Global Step: 47100   Required: 49 hours
Training: 2021-04-25 07:24:48,231-Speed 768.64 samples/sec   Loss 7.1048   Epoch: 4   Global Step: 47150   Required: 49 hours
Training: 2021-04-25 07:25:21,529-Speed 768.84 samples/sec   Loss 7.0791   Epoch: 4   Global Step: 47200   Required: 49 hours
Training: 2021-04-25 07:25:54,828-Speed 768.80 samples/sec   Loss 6.9909   Epoch: 4   Global Step: 47250   Required: 49 hours
Training: 2021-04-25 07:26:28,618-Speed 757.63 samples/sec   Loss 7.0518   Epoch: 4   Global Step: 47300   Required: 49 hours
Training: 2021-04-25 07:27:02,196-Speed 762.42 samples/sec   Loss 7.0843   Epoch: 4   Global Step: 47350   Required: 49 hours
Training: 2021-04-25 07:27:35,722-Speed 763.59 samples/sec   Loss 7.0416   Epoch: 4   Global Step: 47400   Required: 49 hours
Training: 2021-04-25 07:28:09,432-Speed 759.44 samples/sec   Loss 6.9886   Epoch: 4   Global Step: 47450   Required: 49 hours
Training: 2021-04-25 07:28:43,135-Speed 759.57 samples/sec   Loss 7.0192   Epoch: 4   Global Step: 47500   Required: 49 hours
Training: 2021-04-25 07:29:16,821-Speed 759.97 samples/sec   Loss 7.0974   Epoch: 4   Global Step: 47550   Required: 49 hours
Training: 2021-04-25 07:29:50,522-Speed 759.64 samples/sec   Loss 6.9412   Epoch: 4   Global Step: 47600   Required: 49 hours
Training: 2021-04-25 07:30:24,224-Speed 759.60 samples/sec   Loss 7.0728   Epoch: 4   Global Step: 47650   Required: 49 hours
Training: 2021-04-25 07:30:57,926-Speed 759.61 samples/sec   Loss 6.9629   Epoch: 4   Global Step: 47700   Required: 49 hours
Training: 2021-04-25 07:31:31,630-Speed 759.58 samples/sec   Loss 7.1597   Epoch: 4   Global Step: 47750   Required: 49 hours
Training: 2021-04-25 07:32:05,327-Speed 759.72 samples/sec   Loss 7.0274   Epoch: 4   Global Step: 47800   Required: 49 hours
Training: 2021-04-25 07:32:39,499-Speed 749.15 samples/sec   Loss 7.0095   Epoch: 4   Global Step: 47850   Required: 49 hours
Training: 2021-04-25 07:33:12,805-Speed 768.65 samples/sec   Loss 7.0650   Epoch: 4   Global Step: 47900   Required: 49 hours
Training: 2021-04-25 07:33:46,107-Speed 768.73 samples/sec   Loss 7.1068   Epoch: 4   Global Step: 47950   Required: 49 hours
Training: 2021-04-25 07:34:19,416-Speed 768.57 samples/sec   Loss 7.0091   Epoch: 4   Global Step: 48000   Required: 49 hours
Training: 2021-04-25 07:34:52,729-Speed 768.48 samples/sec   Loss 7.1046   Epoch: 4   Global Step: 48050   Required: 49 hours
Training: 2021-04-25 07:35:26,041-Speed 768.51 samples/sec   Loss 6.9852   Epoch: 4   Global Step: 48100   Required: 49 hours
Training: 2021-04-25 07:35:59,345-Speed 768.67 samples/sec   Loss 7.0152   Epoch: 4   Global Step: 48150   Required: 49 hours
Training: 2021-04-25 07:36:33,033-Speed 759.93 samples/sec   Loss 6.9726   Epoch: 4   Global Step: 48200   Required: 49 hours
Training: 2021-04-25 07:37:06,327-Speed 768.92 samples/sec   Loss 7.0932   Epoch: 4   Global Step: 48250   Required: 49 hours
Training: 2021-04-25 07:37:39,624-Speed 768.86 samples/sec   Loss 7.0434   Epoch: 4   Global Step: 48300   Required: 49 hours
Training: 2021-04-25 07:38:12,918-Speed 768.90 samples/sec   Loss 7.0780   Epoch: 4   Global Step: 48350   Required: 49 hours
Training: 2021-04-25 07:38:46,211-Speed 768.94 samples/sec   Loss 7.0516   Epoch: 4   Global Step: 48400   Required: 49 hours
Training: 2021-04-25 07:39:19,512-Speed 768.76 samples/sec   Loss 7.0006   Epoch: 4   Global Step: 48450   Required: 49 hours
Training: 2021-04-25 07:39:52,805-Speed 768.94 samples/sec   Loss 7.0057   Epoch: 4   Global Step: 48500   Required: 49 hours
Training: 2021-04-25 07:40:26,098-Speed 768.94 samples/sec   Loss 7.1351   Epoch: 4   Global Step: 48550   Required: 49 hours
Training: 2021-04-25 07:40:59,390-Speed 768.96 samples/sec   Loss 7.1490   Epoch: 4   Global Step: 48600   Required: 49 hours
Training: 2021-04-25 07:41:32,689-Speed 768.81 samples/sec   Loss 7.0913   Epoch: 4   Global Step: 48650   Required: 49 hours
Training: 2021-04-25 07:42:05,998-Speed 768.57 samples/sec   Loss 7.0661   Epoch: 4   Global Step: 48700   Required: 49 hours
Training: 2021-04-25 07:42:39,304-Speed 768.65 samples/sec   Loss 6.9924   Epoch: 4   Global Step: 48750   Required: 49 hours
Training: 2021-04-25 07:43:13,788-Speed 742.39 samples/sec   Loss 7.0189   Epoch: 4   Global Step: 48800   Required: 49 hours
Training: 2021-04-25 07:43:47,088-Speed 768.78 samples/sec   Loss 7.0566   Epoch: 4   Global Step: 48850   Required: 49 hours
Training: 2021-04-25 07:44:20,384-Speed 768.87 samples/sec   Loss 7.1014   Epoch: 4   Global Step: 48900   Required: 49 hours
Training: 2021-04-25 07:44:53,679-Speed 768.90 samples/sec   Loss 7.1559   Epoch: 4   Global Step: 48950   Required: 49 hours
Training: 2021-04-25 07:45:26,984-Speed 768.67 samples/sec   Loss 7.0945   Epoch: 4   Global Step: 49000   Required: 49 hours
Training: 2021-04-25 07:46:00,294-Speed 768.54 samples/sec   Loss 7.0657   Epoch: 4   Global Step: 49050   Required: 49 hours
Training: 2021-04-25 07:46:33,598-Speed 768.68 samples/sec   Loss 7.0599   Epoch: 4   Global Step: 49100   Required: 48 hours
Training: 2021-04-25 07:47:07,270-Speed 760.31 samples/sec   Loss 7.0775   Epoch: 4   Global Step: 49150   Required: 48 hours
Training: 2021-04-25 07:47:40,579-Speed 768.57 samples/sec   Loss 7.0507   Epoch: 4   Global Step: 49200   Required: 48 hours
Training: 2021-04-25 07:48:13,899-Speed 768.30 samples/sec   Loss 7.0011   Epoch: 4   Global Step: 49250   Required: 48 hours
Training: 2021-04-25 07:48:47,214-Speed 768.45 samples/sec   Loss 7.0747   Epoch: 4   Global Step: 49300   Required: 48 hours
Training: 2021-04-25 07:49:20,529-Speed 768.41 samples/sec   Loss 7.0758   Epoch: 4   Global Step: 49350   Required: 48 hours
Training: 2021-04-25 07:49:53,842-Speed 768.50 samples/sec   Loss 7.0806   Epoch: 4   Global Step: 49400   Required: 48 hours
Training: 2021-04-25 07:50:27,153-Speed 768.51 samples/sec   Loss 6.9249   Epoch: 4   Global Step: 49450   Required: 48 hours
Training: 2021-04-25 07:51:00,463-Speed 768.56 samples/sec   Loss 7.0483   Epoch: 4   Global Step: 49500   Required: 48 hours
Training: 2021-04-25 07:51:33,771-Speed 768.58 samples/sec   Loss 7.0535   Epoch: 4   Global Step: 49550   Required: 48 hours
Training: 2021-04-25 07:52:07,421-Speed 760.79 samples/sec   Loss 7.0375   Epoch: 4   Global Step: 49600   Required: 48 hours
Training: 2021-04-25 07:52:40,724-Speed 768.70 samples/sec   Loss 7.0583   Epoch: 4   Global Step: 49650   Required: 48 hours
Training: 2021-04-25 07:53:14,403-Speed 760.14 samples/sec   Loss 6.9476   Epoch: 4   Global Step: 49700   Required: 48 hours
Training: 2021-04-25 07:53:48,130-Speed 759.04 samples/sec   Loss 7.0408   Epoch: 4   Global Step: 49750   Required: 48 hours
Training: 2021-04-25 07:54:21,433-Speed 768.71 samples/sec   Loss 7.0524   Epoch: 4   Global Step: 49800   Required: 48 hours
Training: 2021-04-25 07:54:54,730-Speed 768.85 samples/sec   Loss 7.1013   Epoch: 4   Global Step: 49850   Required: 48 hours
Training: 2021-04-25 07:55:28,038-Speed 768.60 samples/sec   Loss 6.8832   Epoch: 4   Global Step: 49900   Required: 48 hours
Training: 2021-04-25 07:56:01,343-Speed 768.65 samples/sec   Loss 6.9857   Epoch: 4   Global Step: 49950   Required: 48 hours
Training: 2021-04-25 07:56:35,031-Speed 759.93 samples/sec   Loss 7.0983   Epoch: 4   Global Step: 50000   Required: 48 hours
Training: 2021-04-25 07:57:08,346-Speed 768.44 samples/sec   Loss 6.9726   Epoch: 4   Global Step: 50050   Required: 48 hours
Training: 2021-04-25 07:57:41,660-Speed 768.44 samples/sec   Loss 7.0017   Epoch: 4   Global Step: 50100   Required: 48 hours
Training: 2021-04-25 07:58:14,966-Speed 768.65 samples/sec   Loss 6.9228   Epoch: 4   Global Step: 50150   Required: 48 hours
Training: 2021-04-25 07:58:48,269-Speed 768.71 samples/sec   Loss 7.0249   Epoch: 4   Global Step: 50200   Required: 48 hours
Training: 2021-04-25 07:59:21,577-Speed 768.59 samples/sec   Loss 6.9560   Epoch: 4   Global Step: 50250   Required: 48 hours
Training: 2021-04-25 07:59:54,871-Speed 768.92 samples/sec   Loss 6.9238   Epoch: 4   Global Step: 50300   Required: 48 hours
Training: 2021-04-25 08:00:28,173-Speed 768.73 samples/sec   Loss 7.0469   Epoch: 4   Global Step: 50350   Required: 48 hours
Training: 2021-04-25 08:01:01,467-Speed 768.93 samples/sec   Loss 7.0213   Epoch: 4   Global Step: 50400   Required: 48 hours
Training: 2021-04-25 08:01:34,760-Speed 768.93 samples/sec   Loss 7.0540   Epoch: 4   Global Step: 50450   Required: 48 hours
Training: 2021-04-25 08:02:08,406-Speed 760.88 samples/sec   Loss 6.9574   Epoch: 4   Global Step: 50500   Required: 48 hours
Training: 2021-04-25 08:02:41,695-Speed 769.05 samples/sec   Loss 7.0795   Epoch: 4   Global Step: 50550   Required: 48 hours
